"","salary","Age","MP","FG","X3P","FT","DRB","AST","PTS","PER","TSpct","ORBpct","DRBpct","TRBpct","ASTpct","STLpct","BLKpct","TOVpct","USGpct","OWS","DWS","OBPM","DBPM","VORP","Weight","Height","possGain","possLost","FGM","X3M","FTM","PositionC","PositionPF","PositionPG","PositionSF","PositionSG","starter1"
"Carsen Edwards",14.4119689588877,-0.5956819853651,-1.74511016542526,1.19392246847243,-0.206199787827486,0.0307716586667537,0.0870113769896297,0.280713403135687,1.91692261218206,1.87180217690159,0.320633172591467,0.106222213255307,0.148229999417531,0.145388301748272,0.429043162289263,0.197359434158495,0,0.248421358498478,0.00141852218276725,0.19074012725955,-1.41640696415171,-2.32060605557989,-2.45375447994135,0.0953101798043249,-0.659368210682123,-2.25169739275107,0.133531392624523,-0.600567897314638,0.24125516135338,0.55509393557938,0,0,0,0,0,1,0
"Cedi Osman",15.8205097639048,0.132022836629168,0.156741688887503,1.54756250871601,0.780817479114052,0.126999690761308,0.151549898127201,0.169899036795397,2.45958884180371,2.66025953726586,0.44660705143934,0.0787155674654739,0.221489291218183,0.190557270116184,0.253357329910706,0.28312625591592,0.0198026272961797,0.175632568643158,0.346403117031763,0.271243346108621,0.209602824291508,0.0439684681635407,0.358692105976426,0.167054084663166,0.566175801427922,0.189098087323485,0.182321556793955,-0.153489242900122,0.16749562157655,0.887838349039389,0.20359895524124,0,0,0,1,0,0
"Charles Bassey",14.2624489684457,-1.08081853336128,-1.62339713549918,0.832909122935104,-1.30288563998475,0.0408219945202552,0.143706720666175,0.0273989741881143,1.38629436111989,3.11351530921037,0.506817602368452,0.496062003460391,0.541747534104577,0.58012379215655,0.124802197272412,0.241162056816888,0.264925085329165,0.235862323721984,-0.561451079939277,0.220240791656248,-1.1115301288186,0.00248470458909412,1.51251634635295,0.119801199812621,0.566175801427922,0.799296957342123,0.240141127682781,-1.04764655172915,-1.41833448362528,-1.30827477979667,0.0317486983145803,1,0,0,0,0,0
"Chimezie Metu",14.4630639604655,-0.35311371136701,-0.100131808318377,1.48160454092422,-0.206199787827486,0.117783035656383,0.374693449441411,0.088553397341445,2.29253475714054,2.66722820658195,0.43567095016523,0.117783035656383,0.538537258474329,0.435542563345442,0.131996472906439,0.296731907971699,0.0707690708882072,0.200488860749404,-0.125681065393178,0.202645029765869,0.00635160073610648,-0.495320458304258,0.0702360458822945,0.119801199812621,0.361918466076248,0.799296957342123,0.251314428280906,-0.37702857010738,-0.164422307419182,-0.0438460086486367,0.0923733201310151,1,0,0,0,0,0
"Chris Boucher",16.3627453972807,0.859727658623436,0.462465060562022,1.48160454092422,-0.315868373043212,0.180583936895414,0.303465940153043,0.0273989741881143,2.34180580614733,2.9391619220656,0.451075619360217,0.385145105617207,0.46170482643104,0.471910207516317,0.0440071007288324,0.226773319364788,0.133947972509739,0.113328685307003,-0.252780652969124,0.385952293884583,1.02260771851312,0.375838576759109,-0.29033402923537,0.174716957408735,-0.659368210682123,0.799296957342123,0.424333592412547,-0.302515461038294,-0.275061617084426,-0.110394891340639,0.149531733970964,0,1,0,0,0,0
"Chris Duarte",15.1859194098539,-0.35311371136701,0.259381312771049,1.77495235091167,0.561480308682599,0.154150679827258,0.269332933783584,0.177681177237452,2.64617479738412,2.58776403522771,0.429832464556459,0.117783035656383,0.318203261486668,0.272297153612301,0.20122826447576,0.28312625591592,0.0198026272961797,0.211880359035499,0.346403117031763,0.208544751893057,-0.7050276817078,-0.329385404006474,-0.795132134400099,0.0953101798043249,-1.06788288138547,-0.421100782695152,0.240141127682781,0.144563193376221,0.683812400014356,0.488545052887378,0.121360857004267,0,0,0,0,1,1
"Chris Paul",17.1618997031314,2.55770557661006,1.08063552258792,1.88706964903238,-0.206199787827486,0.23967285326542,0.31015492830384,0.693147180559945,2.75366071235426,3.08190996979504,0.458057558227335,0.0463240716742384,0.30204129352967,0.239797986219347,0.647113948753971,0.399386062031782,0.0263173083173734,0.271552690521897,0.0922039418798712,0.493281314115081,2.24211505984553,1.45441642969471,1.65674437640002,0.387115969439968,-1.68065488744049,-1.94659795774175,0.305381649551182,1.03872050220525,0.425654010795454,-0.0438460086486367,0.149531733970964,0,0,1,0,0,1
"Christian Wood",16.4769902596176,0.132022836629168,1.02012205449615,2.01490302054226,0.780817479114052,0.271933715483642,0.572519192771331,0.193066096076932,2.9391619220656,3.00071981506503,0.466873736236808,0.219689316446122,0.608387211650773,0.522965378316601,0.222734469696723,0.197359434158495,0.0892311337279426,0.198850858745165,0.74585896369902,0.355950043580784,0.616105271402312,1.03957879395025,-0.29033402923537,0.248279524585752,-0.0874476716974355,0.799296957342123,0.395895657092014,0.964207393136167,0.683812400014356,0.55509393557938,0.478035800943,1,0,0,0,0,1
"Chuma Okeke",15.0490382810291,-0.5956819853651,0.547540684636619,1.41098697371026,0.561480308682599,0.0800427076735364,0.329957555600019,0.146182510178081,2.26176309847379,2.56494935746154,0.406131552651325,0.113944259349218,0.406382960398393,0.337017344293473,0.187760047424893,0.399386062031782,0.0707690708882072,0.158711691154821,-0.506979828121015,0.178691788743376,1.12423333029082,-0.495320458304258,1.07983225621175,0.167054084663166,0.525324334357587,-0.116001347685833,0.326215736454024,-0.675081006383724,0.204375391464965,0.954387231731391,0.0317486983145803,0,1,0,0,0,0
"CJ McCollum",17.3220684452843,1.10229593262152,1.08982917873792,2.26176309847379,1.87750333127132,0.180583936895414,0.276253376628158,0.386772975096012,3.13983261752775,2.96010509591084,0.44018854416655,0.106222213255307,0.275207898226605,0.233773871615966,0.427710717055484,0.255346691808845,0.032789822822991,0.170586300575534,1.50845648915469,0.340604473906123,-0.400150846374697,1.49590019326915,-0.939360164447165,0.262364264467491,-1.06788288138547,-1.03129965271379,0.294799540220645,0.666154956859823,2.08524365577412,1.68642494134341,0.2295744416445,0,0,0,0,1,1
"Clint Capela",16.7173110363053,0.374591110627257,0.948768305272299,1.79175946922805,-1.30288563998475,0.10848064299407,0.551793062254214,0.105360515657826,2.4932054526027,3.10906095886099,0.472500509444323,0.498683236940265,0.630626823578611,0.640245522335532,0.126605624271563,0.212174519943636,0.128100002627316,0.115112807100504,-0.670393583575802,0.484392366697835,1.32748455384622,1.03957879395025,-0.0739919841647703,0.262364264467491,1.62831394525663,1.10439639235144,0.603535021870258,-0.228002351969208,-0.496340236414915,-1.44137254518068,0.327212911208416,1,0,0,0,0,1
"Coby White",15.8188745930763,-1.08081853336128,0.448057091968744,1.7227665977411,1.10982323476123,0.126999690761308,0.219500560035709,0.237849698703905,2.61739583283408,2.61006979274201,0.447246642123119,0.0463240716742384,0.264692554227082,0.20930781946156,0.267541964902663,0.135801541159062,0.0198026272961797,0.170586300575534,0.110361025819292,0.287682072451781,-0.603402069930099,0.00248470458909412,-1.2278162245413,0.10354067894084,-0.863625546033797,-0.726200217704471,0.133531392624523,0.144563193376222,0.536293320460697,0.954387231731391,0.0625203569813339,0,0,1,0,0,0
"Cole Anthony",15.100237201665,-1.08081853336128,0.973604898752141,1.87180217690159,0.890486064329778,0.295464212893836,0.368423836427815,0.423814246776361,2.85070650150373,2.67414864942653,0.418052223613636,0.0666913744986721,0.368995428326773,0.292441719704769,0.46436403470352,0.182321556793955,0.0263173083173734,0.249980205267769,1.07268647460859,0.19074012725955,0.311228436069209,-0.0804828225597977,-0.434562059282434,0.135801541159062,-1.27214021673715,-1.03129965271379,0.194156014440957,1.56031226568885,1.45828756767107,1.2205827624994,0.176930708159078,0,0,1,0,0,1
"Corey Kispert",15.083291616848,-0.838250259363189,0.61861999636346,1.38629436111989,0.342143138251146,0.0703807967617996,0.167054084663166,0.0969922659873097,2.21920348405499,2.47653840011748,0.461215123212656,0.132992454319912,0.230280556629354,0.218552877605611,0.12840580477571,0.167054084663166,0.032789822822991,0.157003748809665,-0.833807339030589,0.287682072451781,-0.7050276817078,-0.16345034970869,-1.08358819449423,0.0953101798043249,0.321066999005913,-0.116001347685833,0.194156014440957,-0.973133442660068,-0.311941386972841,0.355447287503374,0.0317486983145803,0,0,0,1,0,0
"Cory Joseph",15.4554776754332,1.10229593262152,0.340340374390423,1.30833281965018,-0.206199787827486,0.145182009844498,0.182321556793955,0.287682072451781,2.19722457733622,2.51769647261099,0.456791735273505,0.0787155674654739,0.249782799860795,0.203096619368919,0.368668176421701,0.212174519943636,0.032789822822991,0.276115436080316,-0.888278590848852,0.29310213992112,-0.603402069930099,-0.661255512602043,-0.0739919841647703,0.10354067894084,-0.659368210682123,-1.03129965271379,0.170345365747239,0.368102520583479,-0.38570092674967,-0.50968818749265,0.0625203569813339,0,0,1,0,0,1
"D'Angelo Russell",17.2616096009776,-0.110545437368921,1.00036255471109,1.97408102602201,1.65816616083986,0.271933715483642,0.233993567338276,0.505254578716535,2.94968833505258,2.85070650150373,0.434376451602584,0.0545208388784171,0.245481717961404,0.19370687901908,0.516941850783427,0.226773319364788,0.032789822822991,0.234281295724666,1.07268647460859,0.355950043580784,0.107977212513807,1.08106255752469,-1.08358819449423,0.212174519943636,-0.945328480174467,-0.726200217704471,0.217412876605225,1.03872050220525,1.56892687733631,2.08571823749542,0.20359895524124,0,0,1,0,0,1
"D.J. Wilson",14.5731703218254,-0.110545437368921,-1.77968929004913,1.33500106673234,-1.30288563998475,0.189241999638528,0.296731907971699,0.113659318472521,2.14006616349627,3.36384159511839,0.572673027092071,0.0787155674654739,0.629159471884662,0.479027675285181,0.26126250941782,0.607787331608789,0.0582689081239758,0.170586300575534,-0.39803732448449,0.208544751893057,-1.31478135237401,0.915127503226908,2.30577051161181,0.111703989580001,0.607027268498257,1.10439639235144,0.240141127682781,-0.824107224521896,-1.30769517396004,-1.10862813172067,0.149531733970964,0,1,0,0,0,0
"Daishen Nix",14.2624489684457,-1.56595508135746,-1.49482316814774,0.741937344729377,-0.97387988433757,0.0703807967617996,0.0953101798043249,0.146182510178081,1.43508452528932,2.2082744135228,0.392042087776024,0.117783035656383,0.264692554227082,0.233773871615966,0.36441586668317,0.399386062031782,0,0.398776119957368,-0.343566072666228,0.178691788743376,-1.31478135237401,-2.07170347413321,-0.723018119376566,0.0786431273191131,0.402769933146583,-0.726200217704471,0.120952610417662,-0.824107224521896,-1.04953678474114,-0.90898148364466,0.176930708159078,0,0,0,0,1,0
"Dalano Banton",14.2624489684457,-0.838250259363189,-0.896549424655409,0.832909122935104,-1.0835484695533,0.0408219945202552,0.111703989580001,0.130053128248198,1.43508452528932,2.39789527279837,0.380489122037987,0.216223108469636,0.328173433806518,0.314977884727182,0.339971802747477,0.31015492830384,0.0456105112520523,0.326421900767712,-0.416194408423911,0.172612742666994,-0.603402069930099,-1.28351196621873,0.286578090952894,0.0870113769896297,-0.495962342400784,0.189098087323485,0.158224005214894,-0.898620333590982,-0.975777244964306,-1.04207924902866,0.0923733201310151,0,0,1,0,0,0
"Damian Jones",14.6477172603468,0.132022836629168,-0.455253929455565,1.41098697371026,-1.0835484695533,0.163039627244504,0.248279524585752,0.105360515657826,2.2082744135228,2.96010509591084,0.531216313413725,0.293055540512924,0.411872452683165,0.408006405536837,0.189453527931226,0.197359434158495,0.125163142954006,0.268499253035007,-0.543293995999857,0.330241686870577,-0.501776458152398,0.0854522317379867,0.358692105976426,0.151549898127201,1.17894780748294,1.40949582736076,0.315852949418477,0.219076302445307,-1.04953678474114,-1.24172589710467,0.176930708159078,1,0,0,0,0,0
"Damian Lillard",17.5648379594651,1.34486420661961,-0.405306304998866,2.16332302566054,2.2065090869185,0.452931645347088,0.28995222098632,0.516365804141606,3.2188758248682,2.9704144655697,0.438254930931155,0.0545208388784171,0.277297763146065,0.212399012031233,0.527857665660423,0.135801541159062,0.032789822822991,0.208638865111328,1.83528400006427,0.29310213992112,-1.31478135237401,1.82777030186472,-1.94895637477662,0.174716957408735,-0.863625546033797,-1.33639908772311,0.182321556793955,0.815181174997995,2.49092112454668,2.95085371249145,0.20359895524124,0,0,1,0,0,1
"Damion Lee",14.5731703218254,0.859727658623436,-0.133475964205679,1.30833281965018,-0.206199787827486,0.099090902644231,0.226773319364788,0.088553397341445,2.12823170584927,2.47653840011748,0.445326641533295,0.0984400728132525,0.343921790774657,0.289588650722363,0.135574294254323,0.241162056816888,0.0165293019512105,0.155292884406035,-0.61592233175754,0.248896047416624,0.41285404784691,-0.827190566899827,0.286578090952894,0.10354067894084,-0.250853539978775,-0.421100782695152,0.14595391262308,-0.74959411545281,-0.422580696638085,-0.110394891340639,0.0625203569813339,0,0,0,0,1,0
"Daniel Gafford",14.4733833483852,-0.5956819853651,0.132042314156168,1.6094379124341,-1.30288563998475,0.145182009844498,0.276253376628158,0.0800427076735364,2.34180580614733,3.1267605359604,0.535323095366378,0.419730685266987,0.420955167257484,0.467136928763659,0.139139360418819,0.167054084663166,0.176750511744499,0.215111379616945,-0.452508576302753,0.429332589514808,0.209602824291508,0.624741158205785,0.358692105976426,0.204794412646013,0.729581669709261,0.799296957342123,0.451985123743057,0.144563193376221,-1.04953678474113,-1.44137254518068,0.176930708159078,1,0,0,0,0,1
"Daniel Theis",15.9781861326944,0.859727658623436,-0.512336928834649,1.43508452528932,-0.535205543474665,0.099090902644231,0.28312625591592,0.0800427076735364,2.21920348405499,2.65324196460721,0.466873736236808,0.250356114839095,0.417331974888064,0.395234839857349,0.121185556802223,0.167054084663166,0.0922752761091708,0.22314355131421,-0.543293995999857,0.248896047416624,-0.400150846374697,-0.619771749027597,-0.146105999188304,0.10354067894084,1.17894780748294,0.799296957342123,0.294799540220645,0.219076302445307,-0.570099776191744,-0.376590422108646,0.149531733970964,1,0,0,0,0,1
"Danilo Gallinari",16.6432903434116,1.83000075461579,0.437491248333673,1.58923520511658,0.561480308682599,0.19782574332992,0.316799471022508,0.130053128248198,2.54160199346455,2.72785282839839,0.456791735273505,0.0945261734921161,0.399016444581631,0.326058330503754,0.160266906844694,0.135801541159062,0.0198026272961797,0.102556588325092,-0.143838149332599,0.350860974073313,-0.603402069930099,0.58325739463134,-0.867246149423632,0.167054084663166,0.811284603849931,1.10439639235144,0.14595391262308,-0.824107224521896,0.204375391464965,0.421996170195376,0.0923733201310151,0,1,0,0,0,0
"Danny Green",16.1180956509583,2.07256902861388,0.000861190583080491,1.09861228866811,0.561480308682599,0.0206192872027356,0.167054084663166,0.088553397341445,1.93152141160321,2.35137525716348,0.445326641533295,0.110090690033228,0.245481717961404,0.221615667136156,0.124802197272412,0.336472236621213,0.0800427076735364,0.216722983511287,-1.25142026963727,0.214409871345455,0.209602824291508,-0.412352931155367,0.575034151047024,0.143706720666175,-0.0465962046271007,-0.116001347685833,0.262364264467491,-0.526054788245552,-0.496340236414915,0.355447287503374,0,0,0,0,1,0,0
"Danuel House Jr.",15.2277163008687,0.617159384625346,-0.856755987588259,1.06471073699243,-0.206199787827486,0.099090902644231,0.182321556793955,0.088553397341445,1.93152141160321,2.45100509811232,0.441475545631198,0.113944259349218,0.322203266820014,0.278094271296627,0.158523227239867,0.226773319364788,0.0676586484738149,0.229523158278249,-0.724864835394065,0.220240791656248,-0.7050276817078,-0.37086916758092,0.142350060905828,0.119801199812621,0.157661130724574,-0.116001347685833,0.170345365747239,-0.824107224521896,-0.643859315968573,-0.243492656724642,0.121360857004267,0,0,0,1,0,0
"Darius Bazley",15.26586574802,-1.08081853336128,0.787810713273101,1.6094379124341,0.0131373826039673,0.163039627244504,0.393269835014346,0.121889817609037,2.46809953147162,2.61006979274201,0.415415438961333,0.147974007935529,0.435318071257845,0.366549691858491,0.146231588728311,0.241162056816888,0.107358518320499,0.200488860749404,-0.16199523327202,0.166496515649558,0.819356494957714,-0.702739276176489,0.21446407592936,0.111703989580001,-0.332556474119445,0.494197522332804,0.336472236621213,-0.600567897314638,0.315014701130209,0.355447287503374,0.2295744416445,0,1,0,0,0,1
"Darius Garland",16.0038956261453,-0.838250259363189,1.47733492452286,2.19722457733622,1.54849757562414,0.287682072451781,0.219500560035709,0.585726931939108,3.12236492448736,2.99573227355399,0.454889991435687,0.0747235461959366,0.203671447901389,0.177858686779056,0.596609253517298,0.28312625591592,0.00995033085316809,0.280657457514817,1.56292774097296,0.400622483632376,1.12423333029082,1.57886772041805,-0.5787900893295,0.31015492830384,-0.986179947244802,-1.64149852273243,0.251314428280906,1.63482537475794,1.75332572677838,1.2871316451914,0.0923733201310151,0,0,1,0,0,1
"David Nwaba",15.4293388186997,0.859727658623436,-1.02059517330611,1.02961941718116,-0.97387988433757,0.099090902644231,0.197359434158495,0.0714589639821449,1.80828877117927,2.79116510781272,0.449162963373884,0.276847730286071,0.43887679387484,0.418107501523341,0.160266906844694,0.336472236621213,0.0922752761091708,0.170586300575534,-0.61592233175754,0.243230309880947,-0.908278905263202,-0.0804828225597977,-0.00187796914123819,0.119801199812621,0.116809663654239,-0.421100782695152,0.240141127682781,-1.04764655172915,-0.938897475075891,-0.90898148364466,0.149531733970964,0,0,0,1,0,0
"Davion Mitchell",15.3911020896145,-0.5956819853651,0.996932085998401,1.7404661748405,0.122805967819694,0.0703807967617996,0.151549898127201,0.328504066972036,2.52572864430826,2.46809953147162,0.398104753701872,0.0707155247983977,0.176334893737639,0.155240598191284,0.378520472864712,0.212174519943636,0.032789822822991,0.207014169384326,0.255617697334659,0.166496515649558,-0.806653293485501,-0.702739276176489,-1.2278162245413,0.0269074529199244,-0.577665276541454,-1.94659795774175,0.182321556793955,0.219076302445307,0.720692169902771,0.55509393557938,0.121360857004268,0,0,1,0,0,0
"Dāvis Bertāns",16.5880992802041,0.859727658623436,-0.747255426279343,1.02961941718116,0.23247455303542,0.0606246218164348,0.159332038569256,0.0540672212702758,1.88706964903238,2.34180580614733,0.425921116675547,0.0707155247983977,0.332133835022615,0.266466233301508,0.106586757381071,0.167054084663166,0.0424207158839523,0.115112807100504,-0.343566072666228,0.208544751893057,-0.7050276817078,-0.536804221878705,-0.650904104353034,0.0953101798043249,0.361918466076248,1.10439639235144,0.0953101798043249,-0.973133442660068,-0.533220006303329,0.355447287503374,0.0317486983145803,0,1,0,0,0,0
"Davon Reed",14.458486446036,0.132022836629168,-0.938263924201663,0.993251773010283,-0.425536958258938,0.0206192872027356,0.167054084663166,0.0969922659873097,1.68639895357023,2.58021682959233,0.484892241739486,0.0984400728132525,0.349764066398885,0.295286671837,0.197878177590478,0.28312625591592,0.0392207131532813,0.160416721405905,-1.28773443751611,0.248896047416624,-0.7050276817078,-0.0804828225597977,0.21446407592936,0.127833371509885,-0.414259408260114,-0.421100782695152,0.133531392624523,-1.12215966079824,-1.04953678474114,-0.775883718260657,0.0317486983145803,0,0,0,0,1,0
"Day'Ron Sharpe",14.5618951419066,-1.32338680735937,-1.31808542007019,1.30833281965018,-1.19321705476902,0.0800427076735364,0.204794412646013,0.0452565915881209,1.97408102602201,3.07731226054641,0.465619030927911,0.693147180559945,0.463439432243249,0.615804387176386,0.12840580477571,0.197359434158495,0.107358518320499,0.265436463504461,0.455345620668287,0.243230309880947,-0.908278905263202,0.0439684681635407,-1.80472834472956,0.0953101798043249,1.99597714888964,0.799296957342123,0.386233746180277,-0.228002351969208,-0.938897475075891,-1.37482366248867,0.149531733970964,0,1,0,0,0,0
"De'Aaron Fox",17.2283657228439,-0.35311371136701,1.00406746092079,2.27212588550934,0.122805967819694,0.377294231141468,0.276253376628158,0.417735200699979,3.18635263316264,2.91235066461494,0.437609561434732,0.0545208388784171,0.262576151320705,0.206207041783311,0.437000763962577,0.255346691808845,0.032789822822991,0.213497174262404,1.79896983218543,0.282232467684216,-0.400150846374697,0.417322340333555,-0.867246149423632,0.159332038569256,-1.27214021673715,-1.03129965271379,0.251314428280906,1.93287781103428,1.93772457622046,0.488545052887378,0.394654192003949,0,0,1,0,0,1
